股票代码,盈亏,开仓日期,开仓时间,平仓日期,平仓时间,开仓价格,平仓价格,价差,数量,资金占用,收益（含手续费）,手续费
SSE.600900,平多收益,2022-03-15,00:00:00,2022-03-16,00:00:00,21.15,22.38,1.23,141.00,298215,17343,416.54
SSE.600900,平多止损,2022-10-27,00:00:00,2022-11-11,00:00:00,20.99,20.45,-0.54,142.00,298058,-7668,383.31
SSE.600887,平多收益,2019-03-28,00:00:00,2019-04-01,00:00:00,28.30,29.77,1.47,106.00,299980,15582,416.54
SSE.600887,平多收益,2019-04-08,00:00:00,2019-04-09,00:00:00,28.62,31.00,2.38,104.00,297648,24752,425.57
SSE.600887,平多收益,2020-03-16,00:00:00,2020-03-25,00:00:00,27.25,28.64,1.39,110.00,299750,15290,415.85
SSE.600887,平多收益,2021-05-10,00:00:00,2021-05-17,00:00:00,37.53,39.66,2.13,79.00,296487,16827,413.57
SSE.600887,平多收益,2021-06-07,00:00:00,2021-06-09,00:00:00,37.69,39.82,2.13,79.00,297751,16827,415.24
SSE.600887,平多止损,2021-07-05,00:00:00,2021-07-19,00:00:00,35.21,35.06,-0.15,85.00,299285,-1275,393.37
SSE.600887,平多收益,2021-07-23,00:00:00,2021-08-09,00:00:00,34.10,36.03,1.93,87.00,296670,16791,413.77
SSE.600887,平多收益,2022-03-08,00:00:00,2022-03-22,00:00:00,36.68,37.12,0.44,81.00,297108,3564,396.89
SSE.600887,平多止损,2022-10-20,00:00:00,2022-11-03,00:00:00,30.30,26.64,-3.66,99.00,299970,-36234,348.13
SSE.600585,平多止损,2020-09-30,00:00:00,2020-10-22,00:00:00,55.26,53.24,-2.02,54.00,298404,-10908,379.49
SSE.600585,平多收益,2020-10-26,00:00:00,2020-11-05,00:00:00,51.97,54.61,2.64,57.00,296229,15048,410.89
SSE.600585,平多止损,2020-12-09,00:00:00,2020-12-23,00:00:00,52.93,51.25,-1.68,56.00,296408,-9408,378.84
SSE.600585,平多收益,2020-12-28,00:00:00,2021-01-06,00:00:00,50.19,55.88,5.69,59.00,296121,33571,435.19
SSE.600585,平多止损,2021-06-17,00:00:00,2021-07-01,00:00:00,43.89,41.64,-2.25,68.00,298452,-15300,373.76
SSE.600585,平多止损,2021-07-02,00:00:00,2021-07-16,00:00:00,40.33,38.65,-1.68,74.00,298442,-12432,377.53
SSE.600585,平多收益,2021-07-19,00:00:00,2021-08-03,00:00:00,38.06,39.18,1.12,78.00,296868,8736,403.40
SSE.600585,平多收益,2021-08-25,00:00:00,2021-09-01,00:00:00,40.50,43.16,2.66,74.00,299700,19684,421.59
SSE.600585,平多止损,2021-09-24,00:00:00,2021-10-18,00:00:00,43.51,40.84,-2.67,68.00,295868,-18156,366.58
SSE.600585,平多止损,2021-10-27,00:00:00,2021-11-10,00:00:00,38.05,36.71,-1.34,78.00,296790,-10452,377.97
SSE.600585,平多收益,2022-01-13,00:00:00,2022-01-19,00:00:00,40.40,42.94,2.54,74.00,298960,18796,419.44
SSE.600585,平多收益,2022-03-15,00:00:00,2022-03-17,00:00:00,34.75,36.99,2.24,86.00,298850,19264,419.91
SSE.600585,平多收益,2022-06-21,00:00:00,2022-07-06,00:00:00,34.52,34.96,0.44,86.00,296872,3784,396.87
SSE.600585,平多收益,2022-08-03,00:00:00,2022-08-08,00:00:00,30.88,32.55,1.67,97.00,299536,16199,416.77
SSE.600585,平多止损,2022-09-20,00:00:00,2022-10-11,00:00:00,29.58,27.95,-1.63,101.00,298758,-16463,372.63
SSE.600585,平多止损,2022-10-24,00:00:00,2022-11-07,00:00:00,26.54,26.06,-0.48,113.00,299902,-5424,388.71
SSE.600519,平多收益,2019-03-28,00:00:00,2019-03-29,00:00:00,806.80,853.99,47.19,3.00,242040,14157,338.18
SSE.600519,平多收益,2019-04-01,00:00:00,2019-04-09,00:00:00,859.00,905.00,46.00,3.00,257700,13800,358.38
SSE.600519,平多收益,2019-04-10,00:00:00,2019-04-24,00:00:00,947.99,970.00,22.01,3.00,284397,6603,384.12
SSE.600519,平多止损,2019-04-25,00:00:00,2019-05-14,00:00:00,952.37,886.57,-65.80,3.00,285711,-19740,351.08
SSE.600519,平多止损,2019-05-15,00:00:00,2019-05-29,00:00:00,927.00,911.91,-15.09,3.00,278100,-4527,361.12
SSE.600519,平多收益,2019-05-30,00:00:00,2019-06-17,00:00:00,905.30,911.60,6.30,3.00,271590,1890,360.99
SSE.600519,平多止损,2021-07-26,00:00:00,2021-08-10,00:00:00,1804.11,1799.00,-5.11,1.00,180411,-511,237.47
SSE.600519,平多止损,2021-08-12,00:00:00,2021-08-26,00:00:00,1690.00,1595.00,-95.00,1.00,169000,-9500,210.54
SSE.600519,平多收益,2021-08-27,00:00:00,2021-09-10,00:00:00,1596.03,1662.58,66.55,1.00,159603,6655,219.46
SSE.600519,平多收益,2021-09-15,00:00:00,2021-09-27,00:00:00,1615.74,1855.00,239.26,1.00,161574,23926,244.86
SSE.600519,平多收益,2021-10-18,00:00:00,2021-10-22,00:00:00,1800.00,1901.00,101.00,1.00,180000,10100,250.93
SSE.600519,平多收益,2021-11-03,00:00:00,2021-11-17,00:00:00,1765.00,1795.00,30.00,1.00,176500,3000,236.94
SSE.600519,平多收益,2022-01-13,00:00:00,2022-01-21,00:00:00,1877.39,1984.99,107.60,1.00,187739,10760,262.02
SSE.600519,平多收益,2022-02-24,00:00:00,2022-03-01,00:00:00,1764.11,1858.48,94.37,1.00,176411,9437,245.32
SSE.600519,平多收益,2022-03-07,00:00:00,2022-03-10,00:00:00,1707.00,1794.43,87.43,1.00,170700,8743,236.86
SSE.600519,平多止损,2022-03-14,00:00:00,2022-03-28,00:00:00,1700.00,1660.80,-39.20,1.00,170000,-3920,219.23
SSE.600519,平多收益,2022-04-25,00:00:00,2022-04-27,00:00:00,1708.00,1794.92,86.92,1.00,170800,8692,236.93
SSE.600519,平多止损,2022-10-13,00:00:00,2022-10-27,00:00:00,1699.99,1401.00,-298.99,1.00,169999,-29899,184.93
SSE.600519,平多收益,2022-10-28,00:00:00,2022-11-01,00:00:00,1360.00,1462.01,102.01,2.00,272000,20402,385.97
SSE.600436,平多收益,2019-03-28,00:00:00,2019-04-09,00:00:00,112.97,120.38,7.41,26.00,293722,19266,413.14
SSE.600436,平多止损,2019-04-10,00:00:00,2019-04-24,00:00:00,122.50,116.00,-6.50,24.00,294000,-15600,367.49
SSE.600436,平多止损,2019-04-25,00:00:00,2019-05-14,00:00:00,115.02,106.64,-8.38,26.00,299052,-21788,365.99
SSE.600436,平多止损,2019-05-15,00:00:00,2019-05-29,00:00:00,109.68,106.55,-3.13,27.00,296136,-8451,379.74
SSE.600436,平多收益,2019-05-30,00:00:00,2019-06-17,00:00:00,106.24,108.83,2.59,28.00,297472,7252,402.24
SSE.600436,平多收益,2019-06-18,00:00:00,2019-06-24,00:00:00,108.48,114.91,6.43,27.00,292896,17361,409.54
SSE.600436,平多止损,2019-06-25,00:00:00,2019-07-09,00:00:00,114.72,111.89,-2.83,26.00,298272,-7358,384.01
SSE.600436,平多止损,2019-07-10,00:00:00,2019-07-24,00:00:00,111.38,102.55,-8.83,26.00,289588,-22958,351.95
SSE.600436,平多止损,2019-07-25,00:00:00,2019-08-09,00:00:00,104.50,94.80,-9.70,28.00,292600,-27160,350.38
SSE.600436,平多收益,2019-08-12,00:00:00,2019-08-22,00:00:00,96.01,100.99,4.98,31.00,297631,15438,413.25
SSE.600436,平多收益,2019-08-23,00:00:00,2019-09-06,00:00:00,100.75,101.32,0.57,29.00,292175,1653,387.85
SSE.600436,平多收益,2019-09-09,00:00:00,2019-09-24,00:00:00,101.07,103.25,2.18,29.00,293103,6322,395.24
SSE.600436,平多收益,2019-09-25,00:00:00,2019-10-10,00:00:00,102.13,107.99,5.86,29.00,296177,16994,413.39
SSE.600436,平多收益,2019-12-02,00:00:00,2019-12-17,00:00:00,99.21,103.98,4.77,30.00,297630,14310,411.76
SSE.600436,平多收益,2019-12-18,00:00:00,2019-12-25,00:00:00,103.36,109.95,6.59,29.00,299744,19111,420.89
SSE.600436,平多止损,2022-09-22,00:00:00,2022-10-13,00:00:00,260.85,256.80,-4.05,11.00,286935,-4455,372.87
SSE.600436,平多收益,2022-10-24,00:00:00,2022-11-02,00:00:00,231.62,249.60,17.98,12.00,277944,21576,395.37
SSE.600276,平多止损,2019-03-28,00:00:00,2019-04-12,00:00:00,64.65,64.62,-0.03,46.00,297390,-138,392.37
SSE.600276,平多收益,2019-04-15,00:00:00,2019-04-29,00:00:00,63.35,65.32,1.97,47.00,297745,9259,405.25
SSE.600276,平多止损,2019-04-30,00:00:00,2019-05-17,00:00:00,65.75,62.76,-2.99,45.00,295875,-13455,372.79
SSE.600276,平多收益,2019-05-20,00:00:00,2019-06-04,00:00:00,60.25,62.03,1.78,49.00,295225,8722,401.21
SSE.600276,平多收益,2019-06-05,00:00:00,2019-06-18,00:00:00,59.00,62.59,3.59,50.00,295000,17950,413.09
SSE.600276,平多收益,2020-03-16,00:00:00,2020-03-25,00:00:00,82.05,88.97,6.92,36.00,295380,24912,422.79
SSE.600276,平多止损,2020-05-25,00:00:00,2020-06-08,00:00:00,80.95,80.30,-0.65,37.00,299515,-2405,392.19
SSE.600276,平多收益,2020-08-06,00:00:00,2020-08-20,00:00:00,91.00,91.70,0.70,32.00,291200,2240,387.34
SSE.600276,平多收益,2020-09-17,00:00:00,2020-10-09,00:00:00,86.29,91.95,5.66,34.00,293386,19244,412.67
SSE.600276,平多收益,2020-10-23,00:00:00,2020-11-06,00:00:00,88.15,88.89,0.74,34.00,299710,2516,398.94
SSE.600276,平多止损,2020-11-11,00:00:00,2020-11-26,00:00:00,86.17,86.00,-0.17,34.00,292978,-578,385.97
SSE.600276,平多止损,2021-02-22,00:00:00,2021-03-08,00:00:00,100.01,92.12,-7.89,29.00,290029,-22881,352.64
SSE.600276,平多止损,2021-03-09,00:00:00,2021-03-23,00:00:00,91.78,87.65,-4.13,32.00,293696,-13216,370.23
SSE.600276,平多止损,2021-04-14,00:00:00,2021-04-28,00:00:00,85.52,82.86,-2.66,35.00,299320,-9310,382.81
SSE.600276,平多止损,2021-06-10,00:00:00,2021-06-25,00:00:00,73.00,68.06,-4.94,41.00,299300,-20254,368.34
SSE.600276,平多止损,2021-07-05,00:00:00,2021-07-19,00:00:00,62.95,60.96,-1.99,47.00,295865,-9353,378.20
SSE.600276,平多止损,2021-07-26,00:00:00,2021-08-10,00:00:00,59.22,57.74,-1.48,50.00,296100,-7400,381.08
SSE.600276,平多止损,2021-08-19,00:00:00,2021-09-02,00:00:00,53.84,45.86,-7.98,55.00,296120,-43890,332.94
SSE.600276,平多止损,2021-10-14,00:00:00,2021-10-28,00:00:00,51.06,48.76,-2.30,58.00,296148,-13340,373.31
SSE.600276,平多止损,2021-11-30,00:00:00,2021-12-15,00:00:00,50.17,50.00,-0.17,59.00,296003,-1003,389.40
SSE.600276,平多收益,2022-04-27,00:00:00,2022-04-29,00:00:00,28.06,29.48,1.42,106.00,297436,15052,412.48
SSE.600276,平多收益,2022-07-12,00:00:00,2022-07-22,00:00:00,36.87,39.00,2.13,81.00,298647,17253,416.99
SSE.600276,平多收益,2022-07-26,00:00:00,2022-08-05,00:00:00,36.17,38.03,1.86,82.00,296594,15252,411.64
SSE.600276,平多止损,2022-08-22,00:00:00,2022-09-06,00:00:00,35.04,33.88,-1.16,85.00,297840,-9860,380.13
SSE.600048,平多收益,2019-05-09,00:00:00,2019-05-23,00:00:00,12.51,12.57,0.06,239.00,298989,1434,396.56
SSE.600048,平多收益,2019-05-28,00:00:00,2019-06-13,00:00:00,12.38,12.73,0.35,242.00,299596,8470,406.65
SSE.600048,平多收益,2020-05-29,00:00:00,2020-06-02,00:00:00,14.36,15.21,0.85,208.00,298688,17680,417.61
SSE.600048,平多收益,2020-06-11,00:00:00,2020-06-29,00:00:00,14.35,14.53,0.18,209.00,299915,3762,400.85
SSE.600048,平多止损,2021-01-22,00:00:00,2021-02-05,00:00:00,14.83,13.75,-1.08,202.00,299566,-21816,366.63
SSE.600048,平多止损,2021-06-15,00:00:00,2021-06-29,00:00:00,12.68,12.00,-0.68,236.00,299248,-16048,373.82
SSE.600048,平多止损,2021-07-05,00:00:00,2021-07-19,00:00:00,11.88,11.44,-0.44,252.00,299376,-11088,380.54
SSE.600048,平多止损,2021-07-20,00:00:00,2021-08-04,00:00:00,11.41,9.99,-1.42,262.00,298942,-37204,345.49
SSE.600048,平多收益,2021-08-25,00:00:00,2021-09-01,00:00:00,11.49,12.14,0.65,261.00,299889,16965,418.25
SSE.600048,平多收益,2021-10-19,00:00:00,2021-10-22,00:00:00,12.89,13.71,0.82,232.00,299048,19024,419.86
SSE.600048,平多收益,2021-10-29,00:00:00,2021-11-10,00:00:00,12.56,13.50,0.94,238.00,298928,22372,424.12
SSE.600048,平多收益,2022-03-15,00:00:00,2022-03-18,00:00:00,14.71,16.98,2.27,203.00,298613,46081,455.00
SSE.600048,平多收益,2022-07-06,00:00:00,2022-07-20,00:00:00,16.20,16.35,0.15,185.00,299700,2775,399.27
SSE.600048,平多收益,2022-08-03,00:00:00,2022-08-17,00:00:00,15.39,16.36,0.97,194.00,298566,18818,418.95
SSE.600048,平多收益,2022-10-31,00:00:00,2022-11-11,00:00:00,13.80,15.83,2.03,217.00,299460,44051,453.43
SSE.600036,平多收益,2019-03-28,00:00:00,2019-04-02,00:00:00,32.52,34.49,1.97,92.00,299184,18124,418.85
SSE.600036,平多止损,2019-04-26,00:00:00,2019-05-15,00:00:00,34.36,33.63,-0.73,87.00,298932,-6351,386.21
SSE.600036,平多收益,2019-05-16,00:00:00,2019-05-30,00:00:00,33.67,34.30,0.63,89.00,299663,5607,402.96
SSE.600036,平多收益,2019-05-31,00:00:00,2019-06-18,00:00:00,34.21,36.02,1.81,87.00,297627,15747,413.65
SSE.600036,平多收益,2020-03-16,00:00:00,2020-03-30,00:00:00,31.67,32.65,0.98,94.00,297698,9212,405.12
SSE.600036,平多收益,2020-04-13,00:00:00,2020-04-28,00:00:00,31.93,33.86,1.93,93.00,296949,17949,415.67
SSE.600036,平多收益,2021-08-03,00:00:00,2021-08-10,00:00:00,47.59,50.21,2.62,63.00,299817,16506,417.55
SSE.600036,平多收益,2021-08-30,00:00:00,2021-09-02,00:00:00,48.45,51.60,3.15,61.00,295545,19215,415.48
SSE.600036,平多收益,2021-09-22,00:00:00,2021-10-11,00:00:00,49.41,53.00,3.59,60.00,296460,21540,419.76
SSE.600036,平多收益,2021-12-29,00:00:00,2022-01-13,00:00:00,47.62,49.34,1.72,62.00,295244,10664,403.80
SSE.600036,平多止损,2022-03-07,00:00:00,2022-03-21,00:00:00,46.76,44.81,-1.95,64.00,299264,-12480,378.55
SSE.600036,平多止损,2022-04-18,00:00:00,2022-05-06,00:00:00,43.39,37.91,-5.48,69.00,299391,-37812,345.28
SSE.600036,平多收益,2022-05-09,00:00:00,2022-05-17,00:00:00,36.47,38.60,2.13,82.00,299054,17466,417.81
SSE.600036,平多止损,2022-07-06,00:00:00,2022-07-20,00:00:00,39.80,35.85,-3.95,75.00,298500,-29625,354.91
SSE.600036,平多止损,2022-08-01,00:00:00,2022-08-15,00:00:00,34.52,33.73,-0.79,86.00,296872,-6794,382.90
SSE.600036,平多止损,2022-10-10,00:00:00,2022-10-24,00:00:00,31.80,28.02,-3.78,94.00,298920,-35532,347.67
SSE.600031,平多收益,2019-03-28,00:00:00,2019-03-29,00:00:00,12.06,12.78,0.72,248.00,299088,17856,418.37
SSE.600031,平多收益,2019-04-01,00:00:00,2019-04-08,00:00:00,12.95,13.80,0.85,231.00,299145,19635,420.79
SSE.600031,平多止损,2019-04-09,00:00:00,2019-04-23,00:00:00,13.56,12.29,-1.27,221.00,299676,-28067,358.52
SSE.600031,平多止损,2019-04-24,00:00:00,2019-05-13,00:00:00,12.33,12.21,-0.12,243.00,299619,-2916,391.65
SSE.600031,平多收益,2019-05-14,00:00:00,2019-05-28,00:00:00,11.96,12.65,0.69,250.00,299000,17250,417.45
SSE.600031,平多收益,2019-05-29,00:00:00,2019-06-14,00:00:00,12.58,12.79,0.21,238.00,299404,4998,401.81
SSE.600031,平多收益,2019-07-10,00:00:00,2019-07-12,00:00:00,12.48,13.13,0.65,240.00,299520,15600,415.96
SSE.600031,平多止损,2021-10-28,00:00:00,2021-11-11,00:00:00,22.86,22.56,-0.30,131.00,299466,-3930,390.11
SSE.600031,平多止损,2021-12-17,00:00:00,2021-12-31,00:00:00,23.54,22.80,-0.74,127.00,298958,-9398,382.22
SSE.600031,平多收益,2022-01-04,00:00:00,2022-01-07,00:00:00,22.80,24.81,2.01,131.00,298680,26331,429.01
SSE.600031,平多止损,2022-01-13,00:00:00,2022-01-27,00:00:00,23.92,20.73,-3.19,125.00,299000,-39875,342.05
SSE.600031,平多收益,2022-01-28,00:00:00,2022-02-08,00:00:00,20.14,21.25,1.11,148.00,298072,16428,415.14
SSE.600031,平多止损,2022-02-09,00:00:00,2022-02-24,00:00:00,21.19,20.19,-1.00,141.00,298779,-14100,375.78
SSE.600031,平多止损,2022-03-07,00:00:00,2022-03-21,00:00:00,18.16,17.77,-0.39,165.00,299640,-6435,387.03
SSE.600031,平多收益,2022-03-29,00:00:00,2022-03-30,00:00:00,16.72,17.63,0.91,179.00,299288,16289,416.56
SSE.600031,平多止损,2022-04-20,00:00:00,2022-05-10,00:00:00,17.38,16.20,-1.18,172.00,298936,-20296,367.80
SSE.600031,平多收益,2022-05-12,00:00:00,2022-05-26,00:00:00,15.91,17.09,1.18,188.00,299108,22184,424.11
SSE.600031,平多收益,2022-06-10,00:00:00,2022-06-14,00:00:00,16.81,18.24,1.43,178.00,299218,25454,428.57
SSE.600031,平多收益,2022-07-15,00:00:00,2022-07-18,00:00:00,17.66,18.75,1.09,169.00,298454,18421,418.28
SSE.600031,平多止损,2022-07-29,00:00:00,2022-08-12,00:00:00,17.04,16.80,-0.24,176.00,299904,-4224,390.30
SSE.600031,平多止损,2022-08-23,00:00:00,2022-09-07,00:00:00,16.07,15.60,-0.47,186.00,298902,-8742,383.01
SSE.600031,平多止损,2022-09-16,00:00:00,2022-09-30,00:00:00,15.60,13.88,-1.72,192.00,299520,-33024,351.77
SSE.600031,平多收益,2022-10-10,00:00:00,2022-10-12,00:00:00,13.69,14.50,0.81,219.00,299811,17739,419.17
SSE.600031,平多收益,2022-10-20,00:00:00,2022-11-03,00:00:00,14.56,15.21,0.65,206.00,299936,13390,413.59
SSE.600031,平多收益,2022-11-21,00:00:00,2022-11-29,00:00:00,15.38,16.19,0.81,195.00,299910,15795,416.73
SSE.600031,平多收益,2022-12-20,00:00:00,2023-01-04,00:00:00,15.80,16.05,0.25,189.00,298620,4725,400.42
SSE.600028,平多收益,2019-05-06,00:00:00,2019-05-20,00:00:00,5.44,5.46,0.02,551.00,299744,1102,397.12
SSE.600028,平多止损,2019-05-21,00:00:00,2019-06-05,00:00:00,5.48,5.48,0.00,547.00,299756,0,395.68
SSE.600028,平多止损,2019-06-06,00:00:00,2019-06-21,00:00:00,5.48,5.41,-0.07,547.00,299756,-3829,390.62
SSE.600028,平多止损,2019-06-24,00:00:00,2019-07-08,00:00:00,5.40,5.33,-0.07,555.00,299700,-3885,390.48
SSE.600028,平多止损,2019-07-09,00:00:00,2019-07-23,00:00:00,5.26,5.26,0.00,570.00,299820,0,395.76
SSE.600028,平多止损,2019-07-24,00:00:00,2019-08-08,00:00:00,5.28,4.98,-0.30,568.00,299904,-17040,373.38
SSE.600028,平多收益,2019-08-09,00:00:00,2019-08-23,00:00:00,4.98,5.01,0.03,602.00,299796,1806,398.11
SSE.600028,平多收益,2019-08-26,00:00:00,2019-09-09,00:00:00,4.97,5.19,0.22,603.00,299691,13266,413.10
SSE.600028,平多止损,2019-09-10,00:00:00,2019-09-25,00:00:00,5.22,5.01,-0.21,574.00,299628,-12054,379.60
SSE.600028,平多止损,2019-09-26,00:00:00,2019-10-18,00:00:00,5.00,4.99,-0.01,599.00,299500,-599,394.55
SSE.600028,平多止损,2019-10-21,00:00:00,2019-11-04,00:00:00,4.98,4.90,-0.08,602.00,299796,-4816,389.37
SSE.600028,平多止损,2019-11-05,00:00:00,2019-11-19,00:00:00,4.93,4.90,-0.03,608.00,299744,-1824,393.25
SSE.600028,平多止损,2019-11-20,00:00:00,2019-12-04,00:00:00,4.92,4.91,-0.01,609.00,299628,-609,394.71
SSE.600028,平多收益,2019-12-05,00:00:00,2019-12-20,00:00:00,4.93,5.05,0.12,608.00,299744,7296,405.29
SSE.600028,平多收益,2019-12-23,00:00:00,2020-01-03,00:00:00,4.99,5.27,0.28,601.00,299899,16828,418.08
SSE.600028,平多止损,2020-01-16,00:00:00,2020-02-07,00:00:00,5.07,4.73,-0.34,591.00,299637,-20094,369.00
SSE.600028,平多止损,2020-02-10,00:00:00,2020-02-25,00:00:00,4.71,4.66,-0.05,636.00,299556,-3180,391.22
SSE.600028,平多止损,2020-05-22,00:00:00,2020-06-05,00:00:00,4.25,4.23,-0.02,705.00,299625,-1410,393.64
SSE.600028,平多止损,2020-06-10,00:00:00,2020-06-24,00:00:00,4.09,3.97,-0.12,733.00,299797,-8796,384.12
SSE.600028,平多收益,2020-06-29,00:00:00,2020-07-06,00:00:00,3.92,4.27,0.35,765.00,299880,26775,431.18
SSE.600028,平多收益,2022-03-15,00:00:00,2022-03-28,00:00:00,3.98,4.29,0.31,753.00,299694,23343,426.41
SSE.600028,平多止损,2022-06-13,00:00:00,2022-06-27,00:00:00,4.17,4.10,-0.07,719.00,299823,-5033,389.12
SSE.600000,平多收益,2019-10-22,00:00:00,2019-11-05,00:00:00,12.93,12.95,0.02,232.00,299976,464,396.58
SSE.600000,平多止损,2019-11-06,00:00:00,2019-11-20,00:00:00,12.92,12.04,-0.88,232.00,299744,-20416,368.71
SSE.600000,平多止损,2019-11-21,00:00:00,2019-12-05,00:00:00,11.96,11.89,-0.07,250.00,299000,-1750,392.37
SSE.600000,平多收益,2019-12-06,00:00:00,2019-12-23,00:00:00,11.92,12.20,0.28,251.00,299192,7028,404.21
SSE.600000,平多收益,2020-02-03,00:00:00,2020-02-17,00:00:00,10.47,11.18,0.71,286.00,299442,20306,422.07
SSE.600000,平多止损,2020-03-18,00:00:00,2020-04-01,00:00:00,10.21,10.09,-0.12,293.00,299153,-3516,390.24
SSE.600000,平多收益,2020-04-21,00:00:00,2020-04-29,00:00:00,10.03,10.61,0.58,299.00,299897,17342,418.76
SSE.600000,平多收益,2020-07-24,00:00:00,2020-08-07,00:00:00,10.42,10.43,0.01,287.00,299054,287,395.13
SSE.600000,平多收益,2020-09-24,00:00:00,2020-10-16,00:00:00,9.50,9.72,0.22,315.00,299250,6930,404.16
SSE.600000,平多收益,2020-10-28,00:00:00,2020-11-11,00:00:00,9.40,9.56,0.16,319.00,299860,5104,402.55
SSE.600000,平多收益,2021-11-02,00:00:00,2021-11-16,00:00:00,8.54,8.73,0.19,351.00,299754,6669,404.48
SSE.600000,平多收益,2022-03-15,00:00:00,2022-03-29,00:00:00,7.63,7.82,0.19,393.00,299859,7467,405.67
SSE.600000,平多止损,2022-07-21,00:00:00,2022-08-04,00:00:00,7.33,7.09,-0.24,409.00,299797,-9816,382.77
