股票代码,盈亏,开仓日期,开仓时间,平仓日期,平仓时间,开仓价格,平仓价格,价差,数量,资金占用,收益（含手续费）,手续费
SSE.603288,平多收益,2021-07-26,00:00:00,2021-08-09,00:00:00,116.04,121.06,5.02,25.00,290100,12550,399.50
SSE.603288,平多止损,2021-08-30,00:00:00,2021-09-13,00:00:00,105.53,88.96,-16.57,28.00,295484,-46396,328.80
SSE.603288,平多收益,2021-10-18,00:00:00,2021-10-22,00:00:00,112.55,121.80,9.25,26.00,292630,24050,418.02
SSE.601985,平多止损,2021-11-04,00:00:00,2021-11-18,00:00:00,7.17,6.23,-0.94,418.00,299706,-39292,343.75
SSE.601985,平多收益,2021-12-03,00:00:00,2021-12-17,00:00:00,7.20,7.58,0.38,416.00,299520,15808,416.23
SSE.601985,平多止损,2021-12-31,00:00:00,2022-01-17,00:00:00,8.30,7.46,-0.84,361.00,299630,-30324,355.48
SSE.601985,平多止损,2022-04-27,00:00:00,2022-05-16,00:00:00,7.15,7.00,-0.15,419.00,299585,-6285,387.16
SSE.601919,平多收益,2019-06-13,00:00:00,2019-06-27,00:00:00,4.80,5.06,0.26,624.00,299520,16224,416.78
SSE.601919,平多收益,2020-03-23,00:00:00,2020-04-07,00:00:00,3.96,4.00,0.04,757.00,299772,3028,399.70
SSE.601919,平多止损,2020-04-09,00:00:00,2020-04-23,00:00:00,3.93,3.79,-0.14,763.00,299859,-10682,381.71
SSE.601919,平多止损,2020-04-24,00:00:00,2020-05-13,00:00:00,3.70,3.42,-0.28,810.00,299700,-22680,365.67
SSE.601919,平多收益,2020-08-03,00:00:00,2020-08-10,00:00:00,4.76,5.02,0.26,630.00,299880,16380,417.46
SSE.601919,平多收益,2020-08-31,00:00:00,2020-09-07,00:00:00,5.44,5.80,0.36,551.00,299744,19836,421.85
SSE.601919,平多收益,2021-01-20,00:00:00,2021-01-22,00:00:00,14.04,15.40,1.36,213.00,299052,28968,432.99
SSE.601919,平多止损,2021-01-25,00:00:00,2021-02-08,00:00:00,15.04,10.60,-4.44,199.00,299296,-88356,278.44
SSE.601919,平多收益,2021-02-10,00:00:00,2021-02-18,00:00:00,10.87,11.90,1.03,275.00,298925,28325,431.97
SSE.601919,平多收益,2021-02-19,00:00:00,2021-02-25,00:00:00,12.20,13.31,1.11,245.00,298900,27195,430.45
SSE.601919,平多止损,2021-03-02,00:00:00,2021-03-16,00:00:00,11.63,11.41,-0.22,257.00,298891,-5654,387.07
SSE.601919,平多收益,2021-03-18,00:00:00,2021-04-01,00:00:00,12.96,14.08,1.12,231.00,299376,25872,429.33
SSE.601919,平多收益,2021-04-02,00:00:00,2021-04-07,00:00:00,14.10,16.15,2.05,212.00,298920,43460,451.94
SSE.601919,平多收益,2021-04-23,00:00:00,2021-04-27,00:00:00,15.51,17.37,1.86,193.00,299343,35898,442.52
SSE.601919,平多收益,2021-04-28,00:00:00,2021-04-29,00:00:00,17.25,18.37,1.12,173.00,298425,19376,419.50
SSE.601919,平多收益,2021-05-14,00:00:00,2021-05-17,00:00:00,19.08,20.99,1.91,157.00,299556,29987,435.00
SSE.601919,平多止损,2021-05-19,00:00:00,2021-06-02,00:00:00,21.87,21.24,-0.63,137.00,299619,-8631,384.10
SSE.601919,平多收益,2021-06-04,00:00:00,2021-06-07,00:00:00,20.44,21.59,1.15,146.00,298424,16790,416.08
SSE.601919,平多收益,2021-06-08,00:00:00,2021-06-10,00:00:00,21.78,25.03,3.25,137.00,298386,44525,452.64
SSE.601919,平多收益,2021-07-05,00:00:00,2021-07-07,00:00:00,30.40,32.60,2.20,98.00,297920,21560,421.71
SSE.601919,平多止损,2021-07-20,00:00:00,2021-08-03,00:00:00,21.59,20.20,-1.39,138.00,297942,-19182,367.96
SSE.601919,平多收益,2021-08-05,00:00:00,2021-08-11,00:00:00,19.69,20.71,1.02,152.00,299288,15504,415.53
SSE.601919,平多收益,2021-08-13,00:00:00,2021-08-27,00:00:00,21.66,21.74,0.08,138.00,298908,1104,396.02
SSE.601919,平多收益,2021-08-31,00:00:00,2021-09-10,00:00:00,20.74,22.42,1.68,144.00,298656,24192,426.16
SSE.601919,平多止损,2021-09-15,00:00:00,2021-10-08,00:00:00,21.65,16.80,-4.85,138.00,298770,-66930,306.03
SSE.601919,平多止损,2021-10-11,00:00:00,2021-10-25,00:00:00,16.83,16.26,-0.57,178.00,299574,-10146,382.04
SSE.601919,平多止损,2021-10-27,00:00:00,2021-11-10,00:00:00,16.00,15.40,-0.60,187.00,299200,-11220,380.13
SSE.601919,平多收益,2021-11-16,00:00:00,2021-11-29,00:00:00,15.31,16.39,1.08,195.00,298545,21060,421.88
SSE.601919,平多收益,2021-11-30,00:00:00,2021-12-07,00:00:00,17.37,18.53,1.16,172.00,298764,19952,420.71
SSE.601919,平多收益,2021-12-09,00:00:00,2021-12-23,00:00:00,18.75,18.78,0.03,160.00,300000,480,396.63
SSE.601919,平多止损,2022-04-07,00:00:00,2022-04-21,00:00:00,15.55,14.64,-0.91,192.00,298560,-17472,371.04
SSE.601919,平多止损,2022-04-22,00:00:00,2022-05-11,00:00:00,14.77,14.15,-0.62,203.00,299831,-12586,379.16
SSE.601919,平多止损,2022-05-25,00:00:00,2022-06-09,00:00:00,15.19,14.88,-0.31,197.00,299243,-6107,386.94
SSE.601919,平多止损,2022-06-10,00:00:00,2022-06-24,00:00:00,14.79,13.67,-1.12,202.00,298758,-22624,364.50
SSE.601888,平多止损,2020-03-17,00:00:00,2020-03-31,00:00:00,77.22,67.20,-10.02,38.00,293436,-38076,337.08
SSE.601888,平多止损,2020-07-06,00:00:00,2020-07-20,00:00:00,201.03,196.00,-5.03,14.00,281442,-7042,362.21
SSE.601888,平多收益,2020-07-22,00:00:00,2020-07-23,00:00:00,206.61,227.27,20.66,14.00,289254,28924,419.99
SSE.601888,平多收益,2020-07-29,00:00:00,2020-07-31,00:00:00,214.00,243.00,29.00,14.00,299600,40600,449.06
SSE.601888,平多止损,2020-08-03,00:00:00,2020-08-17,00:00:00,238.50,207.20,-31.30,12.00,286200,-37560,328.20
SSE.601888,平多收益,2020-08-19,00:00:00,2020-08-25,00:00:00,200.00,210.31,10.31,15.00,300000,15465,416.41
SSE.601888,平多收益,2020-08-27,00:00:00,2020-08-28,00:00:00,203.99,220.30,16.31,14.00,285586,22834,407.11
SSE.601888,平多止损,2020-09-02,00:00:00,2020-09-16,00:00:00,223.00,217.26,-5.74,13.00,289900,-7462,372.82
SSE.601888,平多止损,2020-09-18,00:00:00,2020-10-12,00:00:00,216.00,212.00,-4.00,13.00,280800,-5200,363.79
SSE.601888,平多止损,2020-10-14,00:00:00,2020-10-28,00:00:00,209.20,198.41,-10.79,14.00,292880,-15106,366.66
SSE.601888,平多收益,2020-11-16,00:00:00,2020-11-30,00:00:00,186.45,193.20,6.75,16.00,298320,10800,408.04
SSE.601888,平多收益,2020-12-02,00:00:00,2020-12-07,00:00:00,195.52,207.75,12.23,15.00,293280,18345,411.34
SSE.601888,平多收益,2020-12-23,00:00:00,2020-12-30,00:00:00,246.88,263.12,16.24,12.00,296256,19488,416.78
SSE.601888,平多收益,2021-01-11,00:00:00,2021-01-12,00:00:00,298.40,319.10,20.70,10.00,298400,20700,421.21
SSE.601888,平多收益,2021-01-15,00:00:00,2021-01-25,00:00:00,280.01,308.00,27.99,10.00,280010,27990,406.56
SSE.601888,平多止损,2021-03-03,00:00:00,2021-03-17,00:00:00,324.50,308.07,-16.43,9.00,292050,-14787,365.99
SSE.601888,平多收益,2021-04-28,00:00:00,2021-05-17,00:00:00,310.00,319.39,9.39,9.00,279000,8451,379.44
SSE.601888,平多止损,2021-06-10,00:00:00,2021-06-25,00:00:00,313.46,296.70,-16.76,9.00,282114,-15084,352.48
SSE.601888,平多止损,2021-07-01,00:00:00,2021-07-15,00:00:00,300.00,284.93,-15.07,10.00,300000,-15070,376.11
SSE.601888,平多止损,2021-11-18,00:00:00,2021-12-02,00:00:00,224.10,201.82,-22.28,13.00,291330,-28964,346.32
SSE.601888,平多止损,2021-12-29,00:00:00,2022-01-13,00:00:00,215.98,207.03,-8.95,13.00,280774,-11635,355.26
SSE.601888,平多收益,2022-01-17,00:00:00,2022-01-21,00:00:00,190.43,200.66,10.23,15.00,285645,15345,397.31
SSE.601888,平多收益,2022-05-25,00:00:00,2022-05-31,00:00:00,165.65,176.70,11.05,18.00,298170,19890,419.84
SSE.601318,平多收益,2020-04-24,00:00:00,2020-04-30,00:00:00,70.50,74.46,3.96,42.00,296100,16632,412.81
SSE.601166,平多止损,2021-03-31,00:00:00,2021-04-15,00:00:00,24.09,20.85,-3.24,124.00,298716,-40176,341.27
SSE.601166,平多收益,2021-04-20,00:00:00,2021-05-07,00:00:00,21.33,22.65,1.32,140.00,298620,18480,418.57
SSE.601088,平多收益,2021-10-13,00:00:00,2021-10-18,00:00:00,21.52,23.59,2.07,139.00,299128,28773,432.83
SSE.601088,平多收益,2021-11-11,00:00:00,2021-11-25,00:00:00,19.23,20.31,1.08,156.00,299988,16848,418.22
SSE.601088,平多收益,2021-12-28,00:00:00,2022-01-12,00:00:00,22.28,22.83,0.55,134.00,298552,7370,403.82
SSE.601088,平多止损,2022-06-29,00:00:00,2022-07-13,00:00:00,32.97,29.37,-3.60,90.00,296730,-32400,348.92
SSE.601088,平多收益,2022-08-02,00:00:00,2022-08-16,00:00:00,27.97,29.19,1.22,107.00,299279,13054,412.28
SSE.601088,平多收益,2022-10-28,00:00:00,2022-11-11,00:00:00,29.36,29.85,0.49,102.00,299472,4998,401.90
SSE.600887,平多收益,2021-05-17,00:00:00,2021-05-31,00:00:00,39.66,40.49,0.83,75.00,297450,6225,400.85
SSE.600585,平多止损,2020-06-04,00:00:00,2020-06-18,00:00:00,56.63,54.53,-2.10,52.00,294476,-10920,374.29
SSE.600585,平多收益,2020-06-23,00:00:00,2020-07-02,00:00:00,53.40,56.59,3.19,56.00,299040,17864,418.31
SSE.600585,平多收益,2020-07-03,00:00:00,2020-07-17,00:00:00,56.77,56.99,0.22,52.00,295204,1144,391.18
SSE.600585,平多止损,2021-11-15,00:00:00,2021-11-29,00:00:00,38.25,36.12,-2.13,78.00,298350,-16614,371.89
SSE.600519,平多收益,2022-03-21,00:00:00,2022-04-06,00:00:00,1704.30,1765.00,60.70,1.00,170430,6070,232.98
SSE.600519,平多止损,2022-11-14,00:00:00,2022-11-28,00:00:00,1533.00,1509.88,-23.12,1.00,153300,-2312,199.30
SSE.600519,平多收益,2022-12-12,00:00:00,2022-12-26,00:00:00,1739.02,1742.06,3.04,1.00,173902,304,229.95
SSE.600436,平多收益,2020-09-17,00:00:00,2020-10-09,00:00:00,245.00,245.60,0.60,12.00,294000,720,389.03
SSE.600436,平多收益,2020-10-26,00:00:00,2020-11-09,00:00:00,224.29,231.32,7.03,13.00,291577,9139,396.95
SSE.600436,平多止损,2020-11-10,00:00:00,2020-11-24,00:00:00,231.34,216.12,-15.22,12.00,277608,-18264,342.33
SSE.600436,平多收益,2020-12-16,00:00:00,2020-12-30,00:00:00,252.01,255.10,3.09,11.00,277211,3399,370.41
SSE.600436,平多收益,2021-04-09,00:00:00,2021-04-23,00:00:00,325.07,344.81,19.74,9.00,292563,17766,409.63
SSE.600436,平多收益,2021-04-30,00:00:00,2021-05-14,00:00:00,339.31,373.58,34.27,8.00,271448,27416,394.50
SSE.600436,平多止损,2021-08-03,00:00:00,2021-08-17,00:00:00,378.07,370.90,-7.17,7.00,264649,-5019,342.71
SSE.600436,平多止损,2021-08-25,00:00:00,2021-09-08,00:00:00,374.17,341.22,-32.95,8.00,299336,-26360,360.33
SSE.600436,平多收益,2021-09-14,00:00:00,2021-09-27,00:00:00,339.76,360.75,20.99,8.00,271808,16792,380.95
SSE.600436,平多收益,2021-10-11,00:00:00,2021-10-13,00:00:00,394.91,421.93,27.02,7.00,276437,18914,389.86
SSE.600436,平多止损,2021-10-21,00:00:00,2021-11-04,00:00:00,433.90,410.33,-23.57,6.00,260340,-14142,324.98
SSE.600436,平多止损,2022-04-06,00:00:00,2022-04-20,00:00:00,309.18,304.30,-4.88,9.00,278262,-4392,361.51
SSE.600276,平多止损,2019-05-10,00:00:00,2019-05-24,00:00:00,64.12,60.07,-4.05,46.00,294952,-18630,364.75
SSE.600276,平多止损,2020-08-25,00:00:00,2020-09-08,00:00:00,93.99,92.33,-1.66,31.00,291369,-5146,377.81
SSE.600276,平多止损,2021-07-02,00:00:00,2021-07-16,00:00:00,66.91,60.10,-6.81,44.00,294404,-29964,349.06
SSE.600276,平多止损,2021-07-23,00:00:00,2021-08-06,00:00:00,61.49,54.80,-6.69,48.00,295152,-32112,347.21
SSE.600276,平多止损,2021-08-20,00:00:00,2021-09-03,00:00:00,48.46,46.10,-2.36,61.00,295606,-14396,371.20
SSE.600276,平多收益,2021-09-13,00:00:00,2021-09-24,00:00:00,46.75,49.80,3.05,64.00,299200,19520,420.71
SSE.600276,平多收益,2022-06-17,00:00:00,2022-06-27,00:00:00,33.37,35.56,2.19,89.00,296993,19491,417.76
SSE.600276,平多止损,2022-08-16,00:00:00,2022-08-30,00:00:00,36.45,33.67,-2.78,82.00,298890,-22796,364.44
SSE.600048,平多收益,2021-11-08,00:00:00,2021-11-10,00:00:00,12.58,13.50,0.92,238.00,299404,21896,424.12
SSE.600048,平多止损,2021-11-16,00:00:00,2021-11-30,00:00:00,14.41,13.85,-0.56,208.00,299728,-11648,380.27
SSE.600048,平多收益,2021-12-10,00:00:00,2021-12-24,00:00:00,14.97,15.61,0.64,200.00,299400,12800,412.10
SSE.600048,平多收益,2022-03-08,00:00:00,2022-03-22,00:00:00,16.80,17.22,0.42,178.00,299040,7476,404.60
SSE.600048,平多止损,2022-05-30,00:00:00,2022-06-14,00:00:00,15.86,15.14,-0.72,189.00,299754,-13608,377.71
SSE.600048,平多收益,2022-06-24,00:00:00,2022-06-29,00:00:00,16.23,17.30,1.07,184.00,298632,19688,420.18
SSE.600048,平多止损,2022-07-08,00:00:00,2022-07-22,00:00:00,16.22,15.63,-0.59,184.00,298448,-10856,379.62
SSE.600048,平多收益,2022-11-01,00:00:00,2022-11-09,00:00:00,13.61,14.35,0.74,220.00,299420,16280,416.72
SSE.600048,平多止损,2022-12-13,00:00:00,2022-12-27,00:00:00,15.96,15.26,-0.70,187.00,298452,-13090,376.68
SSE.600036,平多收益,2021-04-08,00:00:00,2021-04-22,00:00:00,50.50,52.61,2.11,59.00,297950,12449,409.73
SSE.600036,平多收益,2021-05-12,00:00:00,2021-05-25,00:00:00,53.69,57.55,3.86,55.00,295295,21230,417.81
SSE.600036,平多收益,2021-09-01,00:00:00,2021-09-10,00:00:00,50.79,54.12,3.33,59.00,299661,19647,421.49
SSE.600036,平多止损,2022-04-25,00:00:00,2022-05-12,00:00:00,38.83,36.61,-2.22,77.00,298991,-17094,372.10
SSE.600031,平多收益,2020-07-01,00:00:00,2020-07-03,00:00:00,19.38,20.43,1.05,154.00,298452,16170,415.30
SSE.600031,平多止损,2021-03-03,00:00:00,2021-03-17,00:00:00,43.25,36.33,-6.92,69.00,298425,-47748,330.89
SSE.600031,平多止损,2021-03-19,00:00:00,2021-04-02,00:00:00,36.03,35.27,-0.76,83.00,299049,-6308,386.42
SSE.600031,平多止损,2021-04-09,00:00:00,2021-04-23,00:00:00,33.40,32.93,-0.47,89.00,297260,-4183,386.86
SSE.600031,平多止损,2021-04-28,00:00:00,2021-05-17,00:00:00,31.52,29.87,-1.65,95.00,299440,-15675,374.57
SSE.600031,平多收益,2021-05-18,00:00:00,2021-06-01,00:00:00,29.62,31.62,2.00,101.00,299162,20200,421.56
SSE.600031,平多收益,2021-06-16,00:00:00,2021-06-25,00:00:00,26.92,29.11,2.19,111.00,298812,24309,426.52
SSE.600031,平多止损,2021-06-28,00:00:00,2021-07-12,00:00:00,28.79,25.67,-3.12,104.00,299416,-32448,352.40
SSE.600031,平多止损,2021-10-27,00:00:00,2021-11-10,00:00:00,24.14,21.78,-2.36,124.00,299336,-29264,356.50
SSE.600031,平多收益,2021-11-22,00:00:00,2021-12-06,00:00:00,22.05,22.69,0.64,136.00,299880,8704,407.33
