股票代码,盈亏,开仓日期,开仓时间,平仓日期,平仓时间,开仓价格,平仓价格,价差,数量,资金占用,收益（含手续费）,手续费
SSE.600036,平多收益,2022-05-24,00:00:00,2022-06-08,00:00:00,38.90,39.53,0.63,77.00,299530,4851,401.78
SSE.600036,平多止损,2022-07-13,00:00:00,2022-07-27,00:00:00,37.90,36.05,-1.85,79.00,299410,-14615,375.93
SSE.600036,平多止损,2022-07-28,00:00:00,2022-08-11,00:00:00,35.78,34.36,-1.42,83.00,296974,-11786,376.45
SSE.600036,平多止损,2022-08-12,00:00:00,2022-08-26,00:00:00,34.37,33.70,-0.67,87.00,299019,-5829,387.01
SSE.600036,平多收益,2022-08-29,00:00:00,2022-08-31,00:00:00,33.28,35.05,1.77,90.00,299520,15930,416.39
SSE.600036,平多收益,2022-09-01,00:00:00,2022-09-16,00:00:00,34.50,34.95,0.45,86.00,296700,3870,396.75
SSE.600036,平多止损,2022-10-10,00:00:00,2022-10-24,00:00:00,31.80,28.02,-3.78,94.00,298920,-35532,347.67
SSE.600036,平多收益,2022-10-25,00:00:00,2022-11-08,00:00:00,28.19,29.15,0.96,106.00,298814,10176,407.87
SSE.600036,平多收益,2022-11-09,00:00:00,2022-11-11,00:00:00,29.18,31.24,2.06,102.00,297636,21012,420.62
SSE.600031,平多收益,2019-05-06,00:00:00,2019-05-07,00:00:00,11.40,12.12,0.72,263.00,299820,18936,420.76
SSE.600031,平多收益,2019-05-17,00:00:00,2019-05-27,00:00:00,11.70,12.31,0.61,256.00,299520,15616,415.98
SSE.600031,平多收益,2019-10-31,00:00:00,2019-11-14,00:00:00,13.47,14.07,0.60,222.00,299034,13320,412.31
SSE.600031,平多收益,2021-01-19,00:00:00,2021-01-21,00:00:00,39.30,41.80,2.50,76.00,298680,19000,419.34
SSE.600031,平多止损,2021-03-08,00:00:00,2021-03-22,00:00:00,39.71,36.81,-2.90,75.00,297825,-21750,364.42
SSE.600031,平多止损,2021-03-23,00:00:00,2021-04-07,00:00:00,35.78,34.94,-0.84,83.00,296974,-6972,382.80
SSE.600031,平多收益,2021-04-12,00:00:00,2021-04-19,00:00:00,31.21,32.90,1.69,96.00,299616,16224,416.91
SSE.600031,平多止损,2021-04-20,00:00:00,2021-05-07,00:00:00,32.33,30.31,-2.02,92.00,297436,-18584,368.08
SSE.600031,平多收益,2021-05-10,00:00:00,2021-05-24,00:00:00,29.69,29.70,0.01,101.00,299869,101,395.96
SSE.600031,平多收益,2021-05-25,00:00:00,2021-06-01,00:00:00,29.80,31.62,1.82,100.00,298000,18200,417.38
SSE.600031,平多收益,2021-06-16,00:00:00,2021-06-25,00:00:00,26.92,29.11,2.19,111.00,298812,24309,426.52
SSE.600031,平多止损,2021-07-02,00:00:00,2021-07-16,00:00:00,27.04,25.04,-2.00,110.00,297440,-22000,363.58
SSE.600031,平多收益,2021-07-19,00:00:00,2021-07-22,00:00:00,25.34,27.65,2.31,118.00,299012,27258,430.68
SSE.600031,平多收益,2021-07-23,00:00:00,2021-08-03,00:00:00,27.37,28.76,1.39,109.00,298333,15151,413.80
SSE.600031,平多止损,2021-10-21,00:00:00,2021-11-04,00:00:00,24.56,22.61,-1.95,122.00,299632,-23790,364.11
SSE.600031,平多止损,2021-11-05,00:00:00,2021-11-19,00:00:00,23.00,21.90,-1.10,130.00,299000,-14300,375.80
SSE.600031,平多收益,2021-11-22,00:00:00,2021-12-06,00:00:00,22.05,22.69,0.64,136.00,299880,8704,407.33
SSE.600031,平多止损,2021-12-07,00:00:00,2021-12-21,00:00:00,24.25,23.43,-0.82,123.00,298275,-10086,380.41
SSE.600031,平多收益,2022-01-27,00:00:00,2022-02-17,00:00:00,20.73,20.75,0.02,144.00,298512,288,394.42
SSE.600031,平多止损,2022-02-18,00:00:00,2022-03-04,00:00:00,20.89,18.93,-1.96,143.00,298727,-28028,357.32
SSE.600031,平多止损,2022-03-07,00:00:00,2022-03-21,00:00:00,18.16,17.77,-0.39,165.00,299640,-6435,387.03
SSE.600031,平多止损,2022-03-22,00:00:00,2022-04-07,00:00:00,17.72,17.66,-0.06,169.00,299468,-1014,393.96
SSE.600031,平多止损,2022-04-08,00:00:00,2022-04-22,00:00:00,19.27,16.84,-2.43,155.00,298685,-37665,344.55
SSE.600031,平多收益,2022-04-25,00:00:00,2022-04-29,00:00:00,15.32,16.50,1.18,195.00,298740,23010,424.71
SSE.600031,平多收益,2022-08-03,00:00:00,2022-08-17,00:00:00,16.12,16.65,0.53,186.00,299832,9858,408.79
SSE.600031,平多止损,2022-08-23,00:00:00,2022-09-06,00:00:00,16.07,15.73,-0.34,186.00,298902,-6324,386.20
SSE.600031,平多止损,2022-09-19,00:00:00,2022-10-10,00:00:00,14.97,13.69,-1.28,200.00,299400,-25600,361.42
SSE.600031,平多收益,2022-10-11,00:00:00,2022-10-12,00:00:00,13.61,14.50,0.89,220.00,299420,19580,421.08
SSE.600031,平多收益,2022-10-13,00:00:00,2022-10-27,00:00:00,14.45,14.82,0.37,207.00,299115,7659,404.94
SSE.600031,平多收益,2022-10-28,00:00:00,2022-11-02,00:00:00,14.36,15.16,0.80,208.00,298688,16640,416.23
SSE.600031,平多收益,2022-11-03,00:00:00,2022-11-15,00:00:00,15.21,16.07,0.86,197.00,299637,16942,417.88
SSE.600028,平多收益,2019-07-10,00:00:00,2019-07-24,00:00:00,5.20,5.28,0.08,576.00,299520,4608,401.45
SSE.600028,平多止损,2019-08-02,00:00:00,2019-08-16,00:00:00,5.13,4.97,-0.16,584.00,299592,-9344,383.13
SSE.600028,平多收益,2020-02-03,00:00:00,2020-02-17,00:00:00,4.62,4.78,0.16,649.00,299838,10384,409.49
SSE.600028,平多收益,2020-02-28,00:00:00,2020-03-09,00:00:00,4.60,4.91,0.31,652.00,299920,20212,422.57
SSE.600028,平多止损,2020-03-13,00:00:00,2020-03-27,00:00:00,4.55,4.49,-0.06,659.00,299845,-3954,390.58
SSE.600028,平多收益,2020-03-30,00:00:00,2020-04-14,00:00:00,4.47,4.50,0.03,671.00,299937,2013,398.57
SSE.600028,平多止损,2020-04-15,00:00:00,2020-04-29,00:00:00,4.49,4.44,-0.05,668.00,299932,-3340,391.50
SSE.600028,平多止损,2020-05-22,00:00:00,2020-06-05,00:00:00,4.25,4.23,-0.02,705.00,299625,-1410,393.64
SSE.600028,平多止损,2020-06-08,00:00:00,2020-06-22,00:00:00,4.30,3.99,-0.31,697.00,299710,-21607,367.10
SSE.600028,平多收益,2020-06-23,00:00:00,2020-07-06,00:00:00,3.97,4.27,0.30,755.00,299735,22650,425.55
SSE.600000,平多收益,2019-12-04,00:00:00,2019-12-17,00:00:00,11.75,12.39,0.64,255.00,299625,16320,417.05
SSE.600000,平多收益,2020-02-03,00:00:00,2020-02-17,00:00:00,10.47,11.18,0.71,286.00,299442,20306,422.07
SSE.600000,平多止损,2020-03-16,00:00:00,2020-03-30,00:00:00,10.51,10.28,-0.23,285.00,299535,-6555,386.73
SSE.600000,平多收益,2020-03-31,00:00:00,2020-04-15,00:00:00,10.15,10.18,0.03,295.00,299425,885,396.41
SSE.600000,平多收益,2020-04-16,00:00:00,2020-04-30,00:00:00,10.16,10.63,0.47,295.00,299720,13865,413.93
SSE.600000,平多止损,2020-09-22,00:00:00,2020-10-14,00:00:00,9.70,9.53,-0.17,309.00,299730,-5253,388.71
SSE.600000,平多止损,2020-10-15,00:00:00,2020-10-29,00:00:00,9.62,9.37,-0.25,311.00,299182,-7775,384.66
SSE.600000,平多收益,2020-10-30,00:00:00,2020-11-13,00:00:00,9.26,9.36,0.10,323.00,299098,3230,399.07
SSE.600000,平多止损,2021-02-19,00:00:00,2021-03-05,00:00:00,10.97,10.86,-0.11,273.00,299481,-3003,391.35
SSE.600000,平多止损,2021-03-15,00:00:00,2021-03-29,00:00:00,11.12,10.48,-0.64,269.00,299128,-17216,372.12
SSE.600000,平多收益,2021-07-30,00:00:00,2021-08-13,00:00:00,9.03,9.18,0.15,332.00,299796,4980,402.30
SSE.600000,平多收益,2021-11-02,00:00:00,2021-11-16,00:00:00,8.54,8.73,0.19,351.00,299754,6669,404.48
SSE.600000,平多止损,2021-11-17,00:00:00,2021-12-01,00:00:00,8.65,8.56,-0.09,346.00,299290,-3114,390.95
SSE.600000,平多收益,2021-12-02,00:00:00,2021-12-16,00:00:00,8.58,8.60,0.02,349.00,299442,698,396.18
SSE.600000,平多止损,2022-03-08,00:00:00,2022-03-22,00:00:00,8.08,7.83,-0.25,371.00,299768,-9275,383.45
SSE.600000,平多收益,2022-03-23,00:00:00,2022-04-08,00:00:00,7.80,8.11,0.31,384.00,299520,11904,411.08
SSE.600000,平多止损,2022-04-11,00:00:00,2022-04-25,00:00:00,8.01,7.82,-0.19,374.00,299574,-7106,386.06
SSE.600000,平多收益,2022-04-26,00:00:00,2022-05-13,00:00:00,7.87,8.05,0.18,381.00,299847,6858,404.85
SSE.600000,平多止损,2022-07-21,00:00:00,2022-08-04,00:00:00,7.33,7.09,-0.24,409.00,299797,-9816,382.77
SSE.600000,平多收益,2022-08-05,00:00:00,2022-08-19,00:00:00,7.15,7.20,0.05,419.00,299585,2095,398.22
SSE.600000,平多收益,2022-08-22,00:00:00,2022-09-05,00:00:00,7.23,7.26,0.03,414.00,299322,1242,396.74
SSE.600000,平多止损,2022-10-24,00:00:00,2022-11-07,00:00:00,6.81,6.81,0.00,440.00,299640,0,395.52
SSE.600000,平多收益,2022-11-08,00:00:00,2022-11-22,00:00:00,6.79,7.02,0.23,441.00,299439,10143,408.65
